step,coverage,test_greedy,test_beam,test_at10
150000,0.12554585152838427,0.0,0.054945054945054944,0.07692307692307693
300000,0.22816593886462883,0.12087912087912088,0.1978021978021978,0.18681318681318682
450000,0.5141921397379913,0.16483516483516483,0.23076923076923078,0.26373626373626374
600000,0.5447598253275109,0.03296703296703297,0.21978021978021978,0.2087912087912088
750000,0.5655021834061136,0.17582417582417584,0.21978021978021978,0.23076923076923078
900000,0.5960698689956332,0.15384615384615385,0.1978021978021978,0.24175824175824176
1050000,0.62882096069869,0.17582417582417584,0.23076923076923078,0.21978021978021978
1200000,0.6615720524017468,0.03296703296703297,0.1978021978021978,0.16483516483516483
1350000,0.7194323144104804,0.02197802197802198,0.1978021978021978,0.17582417582417584
1500000,0.7532751091703057,0.02197802197802198,0.17582417582417584,0.13186813186813187
1650000,0.8067685589519651,0.17582417582417584,0.27472527472527475,0.21978021978021978
1800000,0.8449781659388647,0.15384615384615385,0.26373626373626374,0.24175824175824176
1950000,0.87882096069869,0.15384615384615385,0.27472527472527475,0.25274725274725274
2100000,0.9126637554585153,0.02197802197802198,0.26373626373626374,0.17582417582417584
2250000,0.9344978165938864,0.13186813186813187,0.25274725274725274,0.26373626373626374
2400000,0.9519650655021834,0.02197802197802198,0.12087912087912088,0.16483516483516483
2550000,0.9694323144104804,0.06593406593406594,0.21978021978021978,0.23076923076923078
2700000,1.0,0.03296703296703297,0.1978021978021978,0.16483516483516483
2850000,1.0,0.02197802197802198,0.27472527472527475,0.18681318681318682
3000000,1.0,0.01098901098901099,0.3076923076923077,0.21978021978021978
