step,coverage,test_greedy,test_beam,test_at10
25000,0.0054585152838427945,0.0,,
50000,0.017467248908296942,0.0,,
75000,0.028384279475982533,0.01098901098901099,,
100000,0.04039301310043668,0.01098901098901099,,
125000,0.07314410480349345,0.02197802197802198,,
150000,0.08733624454148471,0.03296703296703297,,
175000,0.10589519650655022,0.03296703296703297,,
200000,0.1168122270742358,0.01098901098901099,,
225000,0.1222707423580786,0.04395604395604396,,
250000,0.1299126637554585,0.02197802197802198,,
275000,0.13537117903930132,0.01098901098901099,,
300000,0.1408296943231441,0.04395604395604396,,
325000,0.14956331877729256,0.0,,
350000,0.16593886462882096,0.01098901098901099,,
375000,0.23580786026200873,0.054945054945054944,,
400000,0.29585152838427947,0.03296703296703297,,
425000,0.30458515283842796,0.04395604395604396,,
450000,0.3056768558951965,0.01098901098901099,,
475000,0.3078602620087336,0.02197802197802198,,
500000,0.3165938864628821,0.06593406593406594,,
