step,coverage,test_greedy,test_beam,test_at10
150000,0.09170305676855896,0.01098901098901099,,
300000,0.1222707423580786,0.02197802197802198,,
450000,0.1648471615720524,0.054945054945054944,,
600000,0.17903930131004367,0.02197802197802198,,
750000,0.2019650655021834,0.06593406593406594,,
900000,0.38209606986899564,0.04395604395604396,,
1050000,0.39082969432314413,0.02197802197802198,,
1200000,0.39956331877729256,0.02197802197802198,,
1350000,0.5458515283842795,0.02197802197802198,,
1500000,0.5589519650655022,0.03296703296703297,,
1650000,0.5709606986899564,0.04395604395604396,,
1800000,0.6572052401746725,0.054945054945054944,,
1950000,0.7150655021834061,0.04395604395604396,,
