step,coverage,test_greedy,test_beam,test_at10
150000,0.08187772925764192,0.01098901098901099,0.02197802197802198,0.07692307692307693
300000,0.2074235807860262,0.02197802197802198,0.03296703296703297,0.07692307692307693
450000,0.2368995633187773,0.04395604395604396,0.04395604395604396,0.07692307692307693
600000,0.2685589519650655,0.04395604395604396,0.06593406593406594,0.08791208791208792
750000,0.2827510917030568,0.01098901098901099,0.06593406593406594,0.08791208791208792
900000,0.29366812227074235,0.03296703296703297,0.07692307692307693,0.0989010989010989
1050000,0.30240174672489084,0.02197802197802198,0.07692307692307693,0.0989010989010989
1200000,0.31222707423580787,0.03296703296703297,0.03296703296703297,0.07692307692307693
1350000,0.324235807860262,0.02197802197802198,0.054945054945054944,0.12087912087912088
1500000,0.3351528384279476,0.03296703296703297,0.07692307692307693,0.13186813186813187
1650000,0.3471615720524017,0.02197802197802198,0.06593406593406594,0.10989010989010989
1800000,0.36572052401746724,0.054945054945054944,0.054945054945054944,0.13186813186813187
1950000,0.48799126637554585,0.03296703296703297,0.08791208791208792,0.12087912087912088
2100000,0.5021834061135371,0.02197802197802198,0.054945054945054944,0.12087912087912088
2250000,0.6080786026200873,0.054945054945054944,0.08791208791208792,0.13186813186813187
2400000,0.8209606986899564,0.054945054945054944,0.10989010989010989,0.13186813186813187
2550000,0.8384279475982532,0.04395604395604396,0.07692307692307693,0.07692307692307693
