step,coverage,test_greedy,test_beam,test_at10
25000,0.014192139737991267,0.0,,
50000,0.03165938864628821,0.0,,
75000,0.04912663755458515,0.01098901098901099,,
100000,0.0665938864628821,0.03296703296703297,,
125000,0.08733624454148471,0.03296703296703297,,
150000,0.10480349344978165,0.02197802197802198,,
175000,0.11026200873362445,0.04395604395604396,,
200000,0.12336244541484716,0.02197802197802198,,
225000,0.13646288209606988,0.02197802197802198,,
250000,0.14847161572052403,0.054945054945054944,,
275000,0.15611353711790393,0.04395604395604396,,
300000,0.1648471615720524,0.03296703296703297,,
325000,0.17358078602620086,0.03296703296703297,,
350000,0.1812227074235808,0.03296703296703297,,
375000,0.18668122270742357,0.04395604395604396,,
400000,0.19213973799126638,0.03296703296703297,,
425000,0.1965065502183406,0.03296703296703297,,
450000,0.2019650655021834,0.02197802197802198,,
