step,coverage,test_greedy,test_beam,test_at10
500000,0.6455405792945225,0.3359173126614987,0.5684754521963824,0.5736434108527132
1000000,0.9710352738743906,0.45219638242894056,0.7286821705426356,0.7803617571059431
1500000,0.9982793232004589,0.5090439276485789,0.7881136950904393,0.7984496124031008
2000000,0.9988528821336392,0.5633074935400517,0.8036175710594315,0.8036175710594315
2500000,0.9991396616002294,0.5762273901808785,0.8191214470284238,0.8320413436692506
3000000,0.9997132205334098,0.6304909560723514,0.7984496124031008,0.8423772609819121
3500000,0.9997132205334098,0.648578811369509,0.7932816537467701,0.8087855297157622
4000000,0.9997132205334098,0.6304909560723514,0.8062015503875969,0.7958656330749354
4500000,0.9997132205334098,0.661498708010336,0.8165374677002584,0.8527131782945736
5000000,0.9997132205334098,0.6304909560723514,0.7829457364341085,0.8113695090439277
5500000,0.9997132205334098,0.6925064599483204,0.813953488372093,0.8372093023255814
6000000,0.9997132205334098,0.6847545219638242,0.7958656330749354,0.8113695090439277
6500000,0.9997132205334098,0.7054263565891473,0.7855297157622739,0.8113695090439277
