step,coverage,test_greedy,test_beam,test_at10
150000,0.10152838427947598,0.08791208791208792,0.10989010989010989,0.12087912087912088
300000,0.16921397379912664,0.07692307692307693,0.10989010989010989,0.12087912087912088
450000,0.20851528384279475,0.08791208791208792,0.15384615384615385,0.15384615384615385
600000,0.2685589519650655,0.06593406593406594,0.14285714285714285,0.13186813186813187
750000,0.2903930131004367,0.07692307692307693,0.15384615384615385,0.14285714285714285
900000,0.3002183406113537,0.06593406593406594,0.13186813186813187,0.15384615384615385
1050000,0.30240174672489084,0.07692307692307693,0.13186813186813187,0.14285714285714285
1200000,0.30458515283842796,0.07692307692307693,0.13186813186813187,0.17582417582417584
1350000,0.3078602620087336,0.10989010989010989,0.14285714285714285,0.16483516483516483
1500000,0.3111353711790393,0.07692307692307693,0.12087912087912088,0.13186813186813187
1650000,0.31877729257641924,0.10989010989010989,0.14285714285714285,0.15384615384615385
