step,coverage,test_greedy,test_beam,test_at10
150000,0.11899563318777293,0.07692307692307693,0.08791208791208792,0.08791208791208792
300000,0.14192139737991266,0.054945054945054944,0.0989010989010989,0.13186813186813187
450000,0.18231441048034935,0.06593406593406594,0.12087912087912088,0.10989010989010989
600000,0.25436681222707425,0.0989010989010989,0.12087912087912088,0.14285714285714285
750000,0.3951965065502183,0.1978021978021978,0.27472527472527475,0.27472527472527475
900000,0.4104803493449782,0.25274725274725274,0.3076923076923077,0.31868131868131866
1050000,0.42358078602620086,0.23076923076923078,0.2967032967032967,0.31868131868131866
1200000,0.4344978165938865,0.16483516483516483,0.3076923076923077,0.25274725274725274
1350000,0.4388646288209607,0.1978021978021978,0.27472527472527475,0.31868131868131866
1500000,0.4443231441048035,0.18681318681318682,0.3076923076923077,0.2967032967032967
1650000,0.44759825327510916,0.2087912087912088,0.34065934065934067,0.31868131868131866
1800000,0.4497816593886463,0.24175824175824176,0.2857142857142857,0.32967032967032966
1950000,0.45087336244541487,0.24175824175824176,0.2967032967032967,0.26373626373626374
2100000,0.45524017467248906,0.2087912087912088,0.3076923076923077,0.31868131868131866
2250000,0.462882096069869,0.23076923076923078,0.2857142857142857,0.26373626373626374
2400000,0.4672489082969432,0.2087912087912088,0.2967032967032967,0.3076923076923077
2550000,0.4683406113537118,0.24175824175824176,0.2967032967032967,0.27472527472527475
2700000,0.4737991266375546,0.17582417582417584,0.3076923076923077,0.3076923076923077
2850000,0.4759825327510917,0.23076923076923078,0.3076923076923077,0.31868131868131866
