step,coverage,test_greedy,test_beam,test_at10
150000,0.11026200873362445,0.02197802197802198,,
300000,0.1779475982532751,0.03296703296703297,,
450000,0.3548034934497817,0.01098901098901099,,
600000,0.37117903930131,0.03296703296703297,,
750000,0.5087336244541485,0.04395604395604396,,
900000,0.5982532751091703,0.03296703296703297,,
1050000,0.8722707423580786,0.03296703296703297,,
1200000,0.9039301310043668,0.2087912087912088,,
1350000,0.9268558951965066,0.21978021978021978,,
1500000,0.9486899563318777,0.054945054945054944,,
1650000,0.962882096069869,0.21978021978021978,,
1800000,0.9770742358078602,0.24175824175824176,,
1950000,1.0,0.21978021978021978,,
2100000,1.0,0.23076923076923078,,
2250000,1.0,0.2967032967032967,,
2400000,1.0,0.24175824175824176,,
2550000,1.0,0.27472527472527475,,
2700000,1.0,0.2967032967032967,,
2850000,1.0,0.08791208791208792,,
3000000,1.0,0.23076923076923078,,
