step,coverage,test_greedy,test_beam,test_at10
150000,0.0982532751091703,0.01098901098901099,,
300000,0.5698689956331878,0.27472527472527475,,
450000,0.75764192139738,0.27472527472527475,,
600000,0.8820960698689956,0.3626373626373626,,
750000,0.9290393013100436,0.3516483516483517,,
900000,0.9519650655021834,0.31868131868131866,,
1050000,0.962882096069869,0.2857142857142857,,
1200000,0.9890829694323144,0.37362637362637363,,
1350000,1.0,0.38461538461538464,,
1500000,1.0,0.3516483516483517,,
1650000,1.0,0.21978021978021978,,
1800000,1.0,0.3956043956043956,,
1950000,1.0,0.42857142857142855,,
2100000,1.0,0.45054945054945056,,
2250000,1.0,0.4835164835164835,,
2400000,1.0,0.42857142857142855,,
2550000,1.0,0.45054945054945056,,
2700000,1.0,0.4725274725274725,,
2850000,1.0,0.31868131868131866,,
3000000,1.0,0.4945054945054945,,
